mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__colsample_bytree,param_regressor__learning_rate,param_regressor__max_depth,param_regressor__n_estimators,param_regressor__subsample,params,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,mean_train_r2,std_train_r2,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_train_mae,split1_train_mae,split2_train_mae,mean_train_mae,std_train_mae,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_train_neg_root_mean_squared_error,split1_train_neg_root_mean_squared_error,split2_train_neg_root_mean_squared_error,mean_train_neg_root_mean_squared_error,std_train_neg_root_mean_squared_error
0.5065191586812338,0.04596517812441382,0.07667207717895508,0.004238628230643883,0.749816047538945,0.2952142919229748,5,171,0.8394633936788146,"{'regressor__colsample_bytree': 0.749816047538945, 'regressor__learning_rate': 0.2952142919229748, 'regressor__max_depth': 5, 'regressor__n_estimators': 171, 'regressor__subsample': 0.8394633936788146}",-0.07189113064877439,0.1982253642767393,-0.049533559566354635,0.025600224687203427,0.12240518605545661,13,0.9217655161257401,0.9329390987666013,0.917327003102692,0.9240105393316779,0.006568332089207177,30.44345138341931,26.40856799719505,34.5870108423672,30.479676740993852,3.338933567307126,7,9.0021325651825,8.519662989435124,8.545939493415139,8.689245016010922,0.22150481933854277,-40.0008178430548,-34.354758567790576,-46.50861388274467,-40.28806343119668,4.965946185447422,13,-11.798936139838814,-11.183820302384966,-11.195187037162759,-11.39264782646218,0.287326696583871
0.5280651251475016,0.0172553169560859,0.07439144452412923,0.0016205047488327701,0.6624074561769746,0.05679835610086079,5,187,0.7334834444556088,"{'regressor__colsample_bytree': 0.6624074561769746, 'regressor__learning_rate': 0.05679835610086079, 'regressor__max_depth': 5, 'regressor__n_estimators': 187, 'regressor__subsample': 0.7334834444556088}",0.15503058613330456,0.2335166596349375,-0.08075072766899138,0.1025988393664169,0.13354852734113715,9,0.8541047296870176,0.8758561260515966,0.837377611058913,0.8557794889325091,0.01575336245395067,26.55551075904663,25.669152632860413,34.85874867769976,29.027804023202265,4.13894868735397,16,12.366190431534447,11.608511518690964,12.055699023308788,12.010133657844733,0.31099462550482043,-35.51518052169063,-33.590162447997606,-47.19521833120916,-38.7668537669658,6.0113459705713215,9,-16.11255252742964,-15.216617865677826,-15.701447140306135,-15.676872511137866,0.3661763362381138
0.46316830317179364,0.022406146570157676,0.0733332633972168,0.0040281992716723605,0.6571467271687763,0.20526654188465587,7,101,0.8887995089067299,"{'regressor__colsample_bytree': 0.6571467271687763, 'regressor__learning_rate': 0.20526654188465587, 'regressor__max_depth': 7, 'regressor__n_estimators': 101, 'regressor__subsample': 0.8887995089067299}",0.052854111617272936,0.2616881441483663,-0.10451900046369311,0.07000775176731537,0.14999467483664725,11,0.9426578192147116,0.9501522709181991,0.9396879973723637,0.9441660291684247,0.004403126022791617,27.5410116860768,25.07542004189719,35.36154967023346,29.325993799402482,4.384878298683919,14,7.7332483530198886,7.403388396775075,7.361190919582666,7.499275889792543,0.16633799311813813,-37.60122304358101,-32.96709392670174,-47.711363366542194,-39.426560112274984,6.15614933159869,11,-10.101383105313591,-9.642245315728067,-9.562058311003543,-9.768562244015067,0.2376058125247096
0.47814393043518066,0.013958243073884507,0.07291603088378906,0.0007156447571249088,0.9754210836063001,0.010233629752304298,6,120,0.8469926038510867,"{'regressor__colsample_bytree': 0.9754210836063001, 'regressor__learning_rate': 0.010233629752304298, 'regressor__max_depth': 6, 'regressor__n_estimators': 120, 'regressor__subsample': 0.8469926038510867}",0.03223063217028255,0.17811576284859365,0.016804752211318164,0.07571704907673145,0.0726801755626476,10,0.657743265606044,0.6998491110281277,0.6305924685511588,0.6627282817284436,0.028492787638290877,29.705172703792723,27.002014371553912,33.84893923035601,30.185375435234217,2.815793671771594,10,19.402767796953853,18.389385690887643,18.278700715841232,18.690284734560908,0.5058239987537672,-38.0083894978174,-34.78292256107258,-45.014778407321444,-39.268696822070474,4.271143440054331,10,-24.67855578900129,-23.66057553830249,-23.664775342916872,-24.00130222340688,0.47889365811381873
0.3592238426208496,0.009036881326849877,0.06850775082906087,0.00255274099297407,0.8446612641953124,0.012119891565915222,3,148,0.8099098641033556,"{'regressor__colsample_bytree': 0.8446612641953124, 'regressor__learning_rate': 0.012119891565915222, 'regressor__max_depth': 3, 'regressor__n_estimators': 148, 'regressor__subsample': 0.8099098641033556}",0.15825723354801124,0.14944154149226063,0.04122106817294868,0.11630661440440686,0.053215339557078765,2,0.4820529419480212,0.575475608680347,0.48682065471355895,0.514783068447309,0.04296022269656637,27.362735151365822,27.627106116927468,33.43965300168156,29.47649808999162,2.8044513001532763,11,23.85959142134879,21.702167035745394,21.47922484337466,22.346994433489613,1.0734331344010997,-35.44730553556989,-35.38448085165976,-44.45232412692023,-38.428036838049955,4.2598916057696465,2,-30.358927496837538,-28.13888026791345,-27.892285205558014,-28.796697656769666,1.1092411328150982
0.4385414918263753,0.007880621503593614,0.07468803723653157,0.005215700602030354,0.7599443886861021,0.023999698964084628,6,114,0.7824279936868144,"{'regressor__colsample_bytree': 0.7599443886861021, 'regressor__learning_rate': 0.023999698964084628, 'regressor__max_depth': 6, 'regressor__n_estimators': 114, 'regressor__subsample': 0.7824279936868144}",0.15525850899699833,0.16627678513472588,0.016009021010685798,0.11251477171413667,0.06838796454245079,5,0.7951410116249154,0.8270061232233058,0.7733882889408457,0.7985118079296889,0.022018775913320673,27.172824753155027,27.223526953921183,33.98614023679237,29.460830647956197,3.1999440447607967,12,14.877857614909763,13.80072266238128,14.162470243626082,14.280350173639041,0.4475687544311146,-35.51039024913201,-35.032545239702394,-45.032990669423874,-38.52530871941943,4.605759237814433,6,-19.092871584033052,-17.962668421746816,-18.534918816766663,-18.530152940848843,0.4614158155000757
1.2955830097198486,0.030783236123651168,0.08533287048339844,0.001247829743570998,0.9140703845572055,0.06990213464750791,9,163,0.786705157299192,"{'regressor__colsample_bytree': 0.9140703845572055, 'regressor__learning_rate': 0.06990213464750791, 'regressor__max_depth': 9, 'regressor__n_estimators': 163, 'regressor__subsample': 0.786705157299192}",0.12284580925142641,0.18939604716855263,-0.00404224408074505,0.102733204113078,0.08024122296529952,8,0.9651048789836603,0.9765934754795236,0.9671004994560437,0.9695996179730759,0.005012062608203027,27.2674431610677,26.310599177268784,33.89964289756325,29.15922841196658,3.374663906601081,15,6.035378250213186,5.114809578608207,5.471271960426313,5.540486596415902,0.37899399217887114,-36.18524383588316,-34.54340169099936,-45.48950636720973,-38.73938396469742,4.8198911290507445,8,-7.879997760734942,-6.60729890369352,-7.062267534481401,-7.183188066303288,0.5265655555520138
0.4945374329884847,0.010545728701261511,0.0743548075358073,0.004700176540860237,0.9439761626945282,0.2140922615763339,3,266,0.6053059844639466,"{'regressor__colsample_bytree': 0.9439761626945282, 'regressor__learning_rate': 0.2140922615763339, 'regressor__max_depth': 3, 'regressor__n_estimators': 266, 'regressor__subsample': 0.6053059844639466}",0.09136311546721665,0.12261315498163627,-0.2170184828474624,-0.001014070799536489,0.15327006831198497,17,0.8524708004667978,0.8700450378204634,0.8404220032222921,0.8543126138365178,0.012163476807442095,26.95686811913614,27.917680139542515,37.70265248103959,30.859066913239417,4.855017164576009,4,12.38305000368719,11.81161386068579,11.879853379772017,12.024839081381666,0.2548207953778636,-36.82889709086825,-35.93819853474214,-50.08224842954528,-40.94978135171856,6.467859108708899,17,-16.20252621085855,-15.56868462229251,-15.553782357991098,-15.774997730380719,0.3023694986657767
0.3226877848307292,0.014657407421031493,0.06641991933186848,0.0005938771934175042,0.9768807022739411,0.17898646535366178,4,108,0.6063865008880857,"{'regressor__colsample_bytree': 0.9768807022739411, 'regressor__learning_rate': 0.17898646535366178, 'regressor__max_depth': 4, 'regressor__n_estimators': 108, 'regressor__subsample': 0.6063865008880857}",0.1481273241826645,0.22548987992566105,0.003394966546356404,0.12567072355156064,0.09204984816633822,1,0.8413952183846456,0.8681947538106373,0.8358214264906663,0.8484704662286496,0.014131582347872651,26.777710840111848,25.869969552735892,33.773672367654534,28.807117586834092,3.531382954251732,18,12.86155118187308,11.900111916485267,12.071743982332325,12.277802360230226,0.4186776059482201,-35.65996202181024,-33.76558610713576,-45.320716721710816,-38.24875495021894,5.060082179807399,1,-16.79971359392407,-15.6791254833684,-15.776394301446807,-16.085077792913093,0.5068816770592158
0.904341459274292,0.09048075384280725,0.09200080235799153,0.002943841944130333,0.6923575302488596,0.0823076398078035,6,298,0.8439986631130484,"{'regressor__colsample_bytree': 0.6923575302488596, 'regressor__learning_rate': 0.0823076398078035, 'regressor__max_depth': 6, 'regressor__n_estimators': 298, 'regressor__subsample': 0.8439986631130484}",0.1661454706813612,0.24769063964975724,-0.09190652360073504,0.10730986224346113,0.14474755020871982,7,0.925365642520953,0.9372166907520584,0.920218621848443,0.9276003183738181,0.007117064879033,26.20659628984943,25.422875802486008,34.716375708857555,28.78194926706433,4.208453187365419,19,8.825271422565034,8.267920541790835,8.440213902697161,8.511135289017675,0.2329984025026236,-35.280820627812865,-33.278134826888156,-47.43817376477663,-38.66570973982588,6.256718064400731,7,-11.524262414161889,-10.821253952720394,-10.997659775824582,-11.114392047568955,0.2986358335995377
0.5215999285380045,0.041782023292481735,0.0754079023996989,0.0035020645707753203,0.9332779646944658,0.062009396052331626,3,263,0.672894435115225,"{'regressor__colsample_bytree': 0.9332779646944658, 'regressor__learning_rate': 0.062009396052331626, 'regressor__max_depth': 3, 'regressor__n_estimators': 263, 'regressor__subsample': 0.672894435115225}",0.012201955727172198,0.15332532808516663,-0.24161083592189891,-0.02536118403652003,0.16340519272008863,18,0.7828805346786487,0.802755573051466,0.752559999824796,0.7793987025183036,0.0206396262770285,28.09075591395326,27.320072244354243,37.96630216848526,31.125710108930917,4.847250981987972,3,15.13016665030146,14.603167389927364,14.751163244016066,14.828165761414965,0.2219295622084277,-38.399680700627485,-35.3036028078402,-50.585724950164206,-41.42966948621063,6.596536380242647,18,-19.655908422633452,-19.180408753848567,-19.36798619168987,-19.4014344560573,0.19555744858485732
1.1059849262237549,0.06086753457157828,0.08954628308614095,0.003891265661818147,0.902144564127061,0.13754676234737342,8,205,0.8270801311279966,"{'regressor__colsample_bytree': 0.902144564127061, 'regressor__learning_rate': 0.13754676234737342, 'regressor__max_depth': 8, 'regressor__n_estimators': 205, 'regressor__subsample': 0.8270801311279966}",0.09807269266223262,0.15088271322560698,0.0838164213572663,0.1109239424150353,0.028848314120574974,6,0.9726777825545697,0.97834918655047,0.972841234988367,0.9746227346978023,0.0026358441699281918,27.238978406997422,27.13984480563569,32.10548947546284,28.828104229365312,2.317814690066633,17,5.363137580650836,4.8933762481112915,4.959782725157685,5.072098851306603,0.207573459337744,-36.69266874908008,-35.354490712402075,-43.453672104323346,-38.500277188601835,3.5449279266564924,5,-6.972711740387042,-6.354664061295957,-6.41659342394462,-6.581323075209206,0.27790601158399253
0.764998197555542,0.007389981387501893,0.087189515431722,0.0010591229252561968,0.6125253169822235,0.26268543237849956,6,261,0.7580600944007257,"{'regressor__colsample_bytree': 0.6125253169822235, 'regressor__learning_rate': 0.26268543237849956, 'regressor__max_depth': 6, 'regressor__n_estimators': 261, 'regressor__subsample': 0.7580600944007257}",-0.04845100719922235,0.16027060909895974,-0.047379330652342455,0.02148009041579831,0.09814069213773668,14,0.9550655697893136,0.9592358846112365,0.9501804807677005,0.9548273117227501,0.003700690014226531,30.191399146074055,26.754489492776067,34.11549871119313,30.35379578334775,3.0073126075455487,8,6.854003151958176,6.680494444868829,6.657213659665584,6.730570418830863,0.08779608360809264,-39.56103114283002,-35.15850673107722,-46.46085854216844,-40.39346547202522,4.651558828302347,14,-8.94197310262467,-8.719558559320907,-8.690590355369407,-8.784040672438328,0.11229953573209711
2.3470489184061685,0.19802541206299698,0.10652438799540202,0.0015043276564413303,0.9706635463175177,0.22818159875692626,9,299,0.8281775897621597,"{'regressor__colsample_bytree': 0.9706635463175177, 'regressor__learning_rate': 0.22818159875692626, 'regressor__max_depth': 9, 'regressor__n_estimators': 299, 'regressor__subsample': 0.8281775897621597}",-0.002675660795595114,0.07580249533460137,-0.018904354462460304,0.018074160025515318,0.0413542673952918,15,0.9946733159109488,0.9956370785549153,0.9945462080374272,0.9949522008344305,0.00048705387921682807,29.614045834254334,28.325278247576257,34.12018510626844,30.686503062699675,2.484332204753478,5,2.3239515293505555,2.1574385922708954,2.168126148079103,2.2165054232335177,0.07610105234521462,-38.68777635353443,-36.88443540564608,-45.82494373144185,-40.46571849687412,3.8603955738329336,15,-3.0787342991328477,-2.852621718027423,-2.875403499321974,-2.9355865054940815,0.1016471691931565
0.7765870094299316,0.043795449934408204,0.09533309936523438,0.005311610382177932,0.8083337040103294,0.29835160730480476,7,181,0.815876852955632,"{'regressor__colsample_bytree': 0.8083337040103294, 'regressor__learning_rate': 0.29835160730480476, 'regressor__max_depth': 7, 'regressor__n_estimators': 181, 'regressor__subsample': 0.815876852955632}",0.011649441597330279,0.12255009047872034,-0.020552362456009776,0.037882389873346946,0.06129547938971947,12,0.968055584631256,0.9730191715142292,0.965204101821281,0.9687596193222555,0.003229094528502524,28.903319891413236,27.505096332504312,34.20725778367962,30.205224669199055,2.8868620873676716,9,5.747367872351808,5.444961399273296,5.555574803235783,5.582634691620296,0.12493090599602888,-38.410418421933386,-35.93949008812837,-45.8619881119365,-40.07063220733276,4.217520924116568,12,-7.539476846151012,-7.093868410394879,-7.262958101525238,-7.29876778602371,0.18367266106158725
0.7517854372660319,0.03398926687880996,0.08235891660054524,0.0009627533983123439,0.8347004662655393,0.2995765921792414,6,223,0.7103996728090174,"{'regressor__colsample_bytree': 0.8347004662655393, 'regressor__learning_rate': 0.2995765921792414, 'regressor__max_depth': 6, 'regressor__n_estimators': 223, 'regressor__subsample': 0.7103996728090174}",-0.1073652321982439,0.12688110189258528,-0.15984731788131734,-0.046777149395658656,0.1246501330652573,19,0.9561648500270835,0.9627749397740238,0.9521076372710909,0.9570158090240661,0.004396281313654293,31.012550439093335,27.661560712430617,36.134498972473075,31.60287004133234,3.4841573456828403,2,6.773024305635105,6.412586382131726,6.546054853830828,6.57722184719922,0.14878935956932743,-40.65734117363589,-35.85068337139371,-48.89175676482875,-41.799927103286116,5.3849497532917825,19,-8.831917183571035,-8.332459128606544,-8.520844596803038,-8.56174030299354,0.20594324664146813
0.40593377749125165,0.025312163669544016,0.0690011978149414,0.002945353810198404,0.718509402281633,0.05958008171890075,3,170,0.7693605922825478,"{'regressor__colsample_bytree': 0.718509402281633, 'regressor__learning_rate': 0.05958008171890075, 'regressor__max_depth': 3, 'regressor__n_estimators': 170, 'regressor__subsample': 0.7693605922825478}",-0.01597021297619805,0.17601093670925883,-0.1183172557765031,0.013907822652185894,0.12200216933246764,16,0.740634172821328,0.7603038396950614,0.7097067863426167,0.7368815996196686,0.020825894237909565,27.890454178162564,27.40014675785003,36.316487024761855,30.535695986924818,4.092534594352352,6,16.521144823339192,16.068221381628987,15.998896072217194,16.196087425728457,0.23158617321615926,-38.94341383648472,-34.82743320361369,-48.00845660367872,-40.59310121459237,5.5061145285570925,16,-21.48325666753564,-21.143945276818037,-20.978187113866277,-21.201796352739983,0.21021239061155456
1.8406407833099365,0.08206593505135215,0.10285099347432454,0.008587539696851075,0.7579526072702278,0.09804645241541143,9,238,0.679536961635522,"{'regressor__colsample_bytree': 0.7579526072702278, 'regressor__learning_rate': 0.09804645241541143, 'regressor__max_depth': 9, 'regressor__n_estimators': 238, 'regressor__subsample': 0.679536961635522}",0.1774638976913422,0.15816269287914564,0.010113916711176119,0.11524683576055465,0.07475663684107685,3,0.9795866269600425,0.9845141004850103,0.9795455417317729,0.9812154230589419,0.002332577482805303,26.12008259112881,26.940690517950557,33.242901764958965,28.767891624679446,3.1819947788658274,20,4.631940373800312,4.1509860389913875,4.306020164318585,4.362982192370095,0.20043747574190388,-35.04055825548953,-35.202607090434846,-45.16768588222379,-38.470283742716056,4.736240528797701,4,-6.026999087424109,-5.374322279288179,-5.568567700980845,-5.6566296892310435,0.273633500995474
0.3615233103434245,0.015200020201564872,0.0725240707397461,0.003949392965720176,0.88453678109946,0.2470526621593617,5,104,0.9705203514053395,"{'regressor__colsample_bytree': 0.88453678109946, 'regressor__learning_rate': 0.2470526621593617, 'regressor__max_depth': 5, 'regressor__n_estimators': 104, 'regressor__subsample': 0.9705203514053395}",0.10993444771674765,0.13154431257224286,0.0970539336988615,0.112844231329284,0.014230171917705621,4,0.8979355241964062,0.9131059140355494,0.8907175812282598,0.9005863398200717,0.009330218971188617,28.822594255456465,27.73940846286648,31.805599620821848,29.4558674463816,1.7193513959275422,13,10.260738485997681,9.700577184753657,9.848196253583449,9.936503974778264,0.23705675982742372,-36.45058717914794,-35.7548183588766,-43.13860891828444,-38.448004818769654,3.328898584277198,3,-13.476621912462113,-12.73065055127238,-12.871366675875025,-13.026213046536505,0.32362670554111184
0.4424905776977539,0.041971185954869,0.06766772270202637,0.002492664918058466,0.8604308102007778,0.28448790266313423,3,171,0.7797802696552814,"{'regressor__colsample_bytree': 0.8604308102007778, 'regressor__learning_rate': 0.28448790266313423, 'regressor__max_depth': 3, 'regressor__n_estimators': 171, 'regressor__subsample': 0.7797802696552814}",-0.11786653387227752,0.15631070497741373,-0.2140956409566639,-0.05855048995050923,0.15692675590214214,20,0.8437582885699199,0.866725652969071,0.830657188036733,0.847047043191908,0.01490739125102174,30.451271016319442,27.079074879694623,37.70319198671403,31.744512627576032,4.432630631632475,1,12.750907692442889,11.969628996926906,12.204880554109929,12.30847241449324,0.3272588732385477,-40.84966595730399,-35.24130755261659,-50.02207247863752,-42.03768199618603,6.0924154777916755,20,-16.674093535619868,-15.76626308794364,-16.022596527916665,-16.15431771716006,0.38214472319944887
